station_id,name,distance,rating,popularity,price,hours,hours_popular,category
467,Bar do Arnesto,67,,,,,,restaurants
467,Kiichi,92,,,,,,restaurants
467,Bistrô Faria Lima,92,,,,,,restaurants
467,Fabbrica Illegale,45,,,,,,restaurants
467,Cin5que Bar e Restaurante,40,,,,,,restaurants
467,Porto Luna,66,,,,,,restaurants
467,Hygge Bar e Restaurante,64,,,,,,restaurants
467,EVS - Espaço Vida Saudável Herbalife,115,,,,,,coffee shops
467,Lori Café,52,,,,,,coffee shops
467,Café Bistrô,73,,,,,,coffee shops
467,Ça-Va Café Erick Jacquin,94,,,,,,coffee shops
467,Padoca Dela Morte,86,,,,,,bakeries
319,Sapporo,70,,,,,,restaurants
319,Donna Sushi (Donna Culinária Japonesa),90,,,,,,restaurants
319,Flavi Bistrô,22,,,,,,restaurants
319,Restaurante Fama,25,,,,,,restaurants
319,Acarajé da Baiana,51,,,,,,restaurants
319,Melim Restaurante,76,,,,,,restaurants
319,Tudo Moema,78,,,,,,restaurants
319,Al Kaseem Cozinha Árabe,83,,,,,,restaurants
319,Space Time Grill,83,,,,,,restaurants
319,Restaurante Iraeace,86,,,,,,restaurants
319,Bam! Café,33,,,,,,coffee shops
319,Maná Gastronomia e Café,36,,,,,,coffee shops
319,Varanda Café,92,,,,,,coffee shops
73,Loja de Conveniêcia Auto Posto Ipiranga,55,,,,,,restaurants
73,Especialista Chopp Brahma,61,,,,,,restaurants
73,LC Restaurante GPA,72,,,,,,restaurants
143,Joy Juice,63,,,,,,restaurants
143,Bloody Hell Burger,28,,,,,,restaurants
143,Koskina,74,,,,,,restaurants
143,Restaurante Kitchin Itaim,71,,,,,,restaurants
143,Piccolo,28,,,,,,restaurants
143,Ville du Vin Itaim Bibi,87,,,,,,restaurants
143,Let's Poke,79,,,,,,restaurants
143,Hollyfood,31,,,,,,restaurants
143,Kappa & Kanashiro,95,,,,,,restaurants
143,Lemony,36,,,,,,restaurants
143,Bloody Hell Burger,28,,,,,,coffee shops
143,Lemony,36,,,,,,coffee shops
143,Fabriquinha de Salgado,114,,,,,,coffee shops
143,Iaiá Café,22,,,,,,coffee shops
143,Tundum,17,,,,,,coffee shops
143,Santo Almoço Self Service,31,,,,,,coffee shops
143,Café do Centro,34,,,,,,coffee shops
143,Mesa Cafe,49,,,,,,coffee shops
143,Doceria Yara,49,,,,,,coffee shops
143,Grao Espresso Cafeteria,89,,,,,,coffee shops
143,Benjamin A Padaria,64,,,,,,bakeries
143,Fabrica de Salgados Delano,96,,,,,,bakeries
5,Primos,74,,,,,,restaurants
124,Cristal Encantado Buffet Infantil,85,,,,,,restaurants
124,Bomburger/mercearia pracinha,90,,,,,,restaurants
162,Outback Steakhouse,38,,,,,,restaurants
162,Empório Frei Caneca,48,,,,,,restaurants
162,Lahmajun - Delícias Turcas,67,,,,,,restaurants
162,Check-in,95,,,,,,restaurants
162,Latife,87,,,,,,restaurants
162,Temakeria e Cia,56,,,,,,restaurants
162,Sushi Tomy,58,,,,,,restaurants
162,Crazy Meat,118,,,,,,restaurants
162,Pizzaria Umburanas,28,,,,,,restaurants
162,Primo Cozinha Divina,89,,,,,,restaurants
162,Latife,87,,,,,,coffee shops
162,Havanna Café,52,,,,,,coffee shops
162,Lanchonete Sorriso Maroto,62,,,,,,coffee shops
162,Bubblekill,75,,,,,,coffee shops
178,Terraço Itália,41,,,,,,restaurants
178,Cantina Famíla Giovanni,65,,,,,,restaurants
178,Almanara,75,,,,,,restaurants
178,Orfeu,94,,,,,,restaurants
178,Circolo Italiano,71,,,,,,restaurants
178,República Mineira,92,,,,,,restaurants
178,Restaurante Alcazar,79,,,,,,restaurants
178,Bistrô Boizão,56,,,,,,restaurants
178,Bocattinobox,15,,,,,,restaurants
178,Tempero Mágico,17,,,,,,restaurants
178,Café Arte e Cia,55,,,,,,coffee shops
178,Abboccato,61,,,,,,coffee shops
178,EVS - Espaço Vida Saudável Herbalife,70,,,,,,coffee shops
178,Na Moranga Café,98,,,,,,coffee shops
178,Emporio Casa Doce,33,,,,,,bakeries
178,Ingrid Paes e Doces Ltda,88,,,,,,bakeries
178,Saúde Ok Planos Médicos,53,,,,,,bakeries
296,Sorveteria e Lanchonete Ypê,22,,,,,,restaurants
296,Jazz Resto & Burgueria,7,,,,,,restaurants
296,Bar do Marcão,89,,,,,,restaurants
296,Café do Tó,75,,,,,,restaurants
296,Ypê Restaurante,36,,,,,,restaurants
296,Great Taste Eat Fresh,47,,,,,,restaurants
296,Estrela da Ana Rosa,77,,,,,,restaurants
296,Giraffas - Largo Dona Ana Rosa,79,,,,,,restaurants
296,Chinês Sujo,22,,,,,,restaurants
296,Wok N Roll Asian Food Chef Suzuki,25,,,,,,restaurants
296,Açai com Mate,56,,,,,,coffee shops
296,Café do Tó,75,,,,,,coffee shops
296,Giraffas - Largo Dona Ana Rosa,79,,,,,,coffee shops
296,Espaço Café,68,,,,,,coffee shops
296,Joia da Vergueiro,43,,,,,,bakeries
243,Urban Eats Sp,98,,,,,,restaurants
125,Primeiro andar,89,,,,,,restaurants
125,Le Caipirinha Restaurante,61,,,,,,restaurants
125,Grand Le Pain - Pâtisserie et Boulangerie,65,,,,,,bakeries
304,de Lucca Lanches,116,,,,,,restaurants
304,Restaurante CP,118,,,,,,restaurants
304,Spazios Café,99,,,,,,coffee shops
411,Tatenu Lanches,18,,,,,,restaurants
411,Chili Pilli,54,,,,,,restaurants
411,Friends,27,,,,,,restaurants
411,Rock & Ribs - Shopping Eldorado,82,,,,,,restaurants
411,Ropag Alimentos,83,,,,,,restaurants
411,Casa Bauducco,49,,,,,,coffee shops
411,Noponto By Sodexo,95,,,,,,coffee shops
140,Dengo,67,,,,,,restaurants
140,Le Pain Quotidien,70,,,,,,restaurants
140,Forneria San Paolo,79,,,,,,restaurants
140,2º Subsolo,58,,,,,,restaurants
140,Spoleto,67,,,,,,restaurants
140,Restaurante Viana,67,,,,,,restaurants
140,Fornatore,94,,,,,,restaurants
140,Restaurante La Dolce Vita,71,,,,,,restaurants
140,Deli Fresh,60,,,,,,coffee shops
140,Rei do Mate Hebraica,64,,,,,,coffee shops
140,Coffee Tree,68,,,,,,coffee shops
140,Idoce Cafe Restaurant,89,,,,,,coffee shops
140,Le Pain Quotidien,70,,,,,,bakeries
522,Banzeiro,88,,,,,,restaurants
522,TATÁ Sushi,55,,,,,,restaurants
522,Locale Trattoria,93,,,,,,restaurants
522,Bodega La Barra,63,,,,,,restaurants
522,Between Buns,74,,,,,,restaurants
522,Sushi Kaminari,86,,,,,,restaurants
522,Rosima,49,,,,,,restaurants
522,Bar do Seu Zé - Itaim Bibi,90,,,,,,restaurants
522,Cachoeira Natural,85,,,,,,restaurants
522,Viela Bar,88,,,,,,restaurants
522,Locale Caffe,90,,,,,,coffee shops
522,Samantha Café,68,,,,,,coffee shops
522,La Ranja Cafe,77,,,,,,coffee shops
522,Lanterna Rouge Cafe,84,,,,,,coffee shops
522,Two Sizes,103,,,,,,coffee shops
522,Amnz's,30,,,,,,coffee shops
117,Abbraccio Cucina Italiana - Vila Olímpia,101,,,,,,restaurants
117,Pizza Hut,90,,,,,,restaurants
117,Amoaras Restaurante,76,,,,,,restaurants
117,Alimentação jas Lancho,12,,,,,,restaurants
117,Good Eat,63,,,,,,restaurants
117,Subway,91,,,,,,restaurants
117,Pousada Vila do Outeiro Empreendimentos Ltda Matriz 1,39,,,,,,restaurants
117,Amoaras Comércio de Alimentos Ltda,47,,,,,,restaurants
117,Kopenhagen - Shopping Vila Olímpia,89,,,,,,restaurants
117,Brigadeiro Bistrô - Shopping Vila Olímpia,89,,,,,,restaurants
117,Sofá Café,43,,,,,,coffee shops
117,Mikaela Café,33,,,,,,coffee shops
117,IL Vero Café,39,,,,,,coffee shops
117,Blenz,58,,,,,,coffee shops
117,Refeitório BRQ,83,,,,,,coffee shops
117,Café Bistrot Vila Olimpia,85,,,,,,coffee shops
117,Kopenhagen - Shopping Vila Olímpia,89,,,,,,coffee shops
117,Nutty Bavarian - Shopping Vila Olímpia,98,,,,,,coffee shops
117,Viva Saladas e Sucos - Shopping Vila Olímpia,99,,,,,,coffee shops
26,Armazem Nacional,101,,,,,,restaurants
26,Excelentíssimo Botequim,65,,,,,,restaurants
26,Fran's Café,48,,,,,,restaurants
26,Busger,86,,,,,,restaurants
26,Acarajé da Anne,96,,,,,,restaurants
26,Restaurante da Tia,42,,,,,,restaurants
26,Tempero da Villa,77,,,,,,restaurants
26,Café Quintal,54,,,,,,restaurants
26,Gringo's Dog,65,,,,,,restaurants
26,Dog da Sandrinha,67,,,,,,restaurants
26,Fran's Café,48,,,,,,coffee shops
26,Café Quintal,54,,,,,,coffee shops
26,Franscafe - Vila Olimpia,77,,,,,,coffee shops
26,Rituais Três Corações,85,,,,,,coffee shops
26,Tasty Coffee,90,,,,,,coffee shops
26,Grão Espresso,77,,,,,,coffee shops
207,Ravin - Vinho e Pasta - cozinha Pasquale,41,,,,,,restaurants
207,Chez Oscar,23,,,,,,restaurants
207,Vinil Burger,5,,,,,,restaurants
207,Pati Piva - Oscar Freire,52,,,,,,restaurants
207,Duplex,6,,,,,,restaurants
207,London,26,,,,,,restaurants
207,Rainha da Picanha Jordanesia,29,,,,,,restaurants
207,Jeronimo,47,,,,,,restaurants
207,"Amsterdam Café, Bar e Gastronomia",51,,,,,,restaurants
207,Kisu,58,,,,,,restaurants
207,Chez Astro,33,,,,,,coffee shops
207,Café Cherie,12,,,,,,coffee shops
207,Betc Havas Café,36,,,,,,coffee shops
207,Chez D’or,41,,,,,,coffee shops
207,Allez-Y,46,,,,,,coffee shops
207,The Coffee.,50,,,,,,coffee shops
207,Catarina Coffee and Love,62,,,,,,coffee shops
207,Benjamin A Padaria,106,,,,,,bakeries
563,La Ventana Parrilla,61,,,,,,restaurants
563,America,97,,,,,,restaurants
563,Srs Parrilla Argentina,88,,,,,,restaurants
563,Buffet Tutti Frutti S/C,73,,,,,,restaurants
563,Arosa Massas Folhadas,95,,,,,,bakeries
190,Zena Caffé,17,,,,,,restaurants
190,Bacio di Latte,43,,,,,,restaurants
190,Restaurante Tanit,33,,,,,,restaurants
190,Tartuferia San Paolo,29,,,,,,restaurants
190,Z Deli Sandwiches,35,,,,,,restaurants
190,Frutaria Sao Paulo,34,,,,,,restaurants
190,NIT Bar de Tapas,25,,,,,,restaurants
190,Myk,97,,,,,,restaurants
190,Butoh,68,,,,,,restaurants
190,Fame Osteria,58,,,,,,restaurants
190,Zena Caffé,17,,,,,,coffee shops
332,Restaurante Rustico,17,,,,,,restaurants
332,Rustico,28,,,,,,restaurants
332,Dairin Sushi Bar,45,,,,,,restaurants
332,Restaurante Sabor do Brooklin,20,,,,,,restaurants
332,Caruru do Jonas,27,,,,,,restaurants
332,Doce Vida,33,,,,,,restaurants
332,Churras da Babita,53,,,,,,restaurants
332,Operetta Pizza,63,,,,,,restaurants
332,Darin Bar e Lanches Ltda,29,,,,,,restaurants
92,Halabi,13,,,,,,restaurants
92,Cafe Impresso,20,,,,,,restaurants
92,Sushi Guen (Sushi Guen | 寿司源),86,,,,,,restaurants
92,Mestiço Café,25,,,,,,restaurants
92,Caffè Latte,54,,,,,,restaurants
92,Kan,99,,,,,,restaurants
92,Yakitori Mizusaka,79,,,,,,restaurants
92,Burger King,63,,,,,,restaurants
92,Washoi,76,,,,,,restaurants
92,Veneza Grill,113,,,,,,restaurants
92,Starbucks,41,,,,,,coffee shops
92,Martins Fontes Café,35,,,,,,coffee shops
92,Cafe Impresso,20,,,,,,coffee shops
92,Mestiço Café,25,,,,,,coffee shops
92,Caffè Latte,54,,,,,,coffee shops
92,Espaço Vida Saudável Herbalife Paulista Brigadeiro,58,,,,,,coffee shops
92,Rockafé,25,,,,,,coffee shops
92,Cyber Café,51,,,,,,coffee shops
92,Expresso Brigadeiro Café e Conveniência,59,,,,,,coffee shops
92,Companhia Mineira - Pão de Queijo,88,,,,,,coffee shops
92,Family Padaria Ltda,25,,,,,,bakeries
92,Companhia Mineira - Pão de Queijo,88,,,,,,bakeries
187,Giallo Restaurante,107,,,,,,restaurants
615,Pastel de Feira Hélio Pellegrini,56,,,,,,restaurants
615,Okplace,60,,,,,,restaurants
615,Le Sandwich,89,,,,,,restaurants
169,Pizzaria Bella Napoli,61,,,,,,restaurants
169,Deveza,87,,,,,,restaurants
169,Deveza,87,,,,,,coffee shops
169,Sweet Point,60,,,,,,bakeries
47,Dalmo Bárbaro,101,,,,,,restaurants
47,Mignon Charika,51,,,,,,restaurants
47,Café da Mata,93,,,,,,restaurants
47,Castelo Restaurante e Lanchonete,23,,,,,,restaurants
47,Gaby Paes e Doces Ltda Epp,46,,,,,,restaurants
47,Bar e Lanches JD Paulista,54,,,,,,restaurants
47,São Gabriel X Itacema,54,,,,,,restaurants
47,Dona Carlota,63,,,,,,restaurants
47,Empório São Gabriel,38,,,,,,restaurants
47,011 Hamburgueria,79,,,,,,restaurants
47,Café da Mata,93,,,,,,coffee shops
47,EVS - Espaço Vida Saudável Herbalife,49,,,,,,coffee shops
47,Gira Sol,83,,,,,,coffee shops
47,Gaby Paes e Doces Ltda Epp,46,,,,,,bakeries
47,Benjamin Padaria,59,,,,,,bakeries
47,Empório São Gabriel,38,,,,,,bakeries
136,Bella Paulista,30,,,,,,restaurants
136,Soul Café,90,,,,,,restaurants
136,Sí Señor!,26,,,,,,restaurants
136,Vegetariano,37,,,,,,restaurants
136,Grill Haddock Churrascaria,102,,,,,,restaurants
136,Aziz,80,,,,,,restaurants
136,Bella Haddock,33,,,,,,restaurants
136,Tollocos,82,,,,,,restaurants
136,Dona Nuvem,78,,,,,,restaurants
136,Praça Paulista Restaurante,22,,,,,,restaurants
136,Soul Café,90,,,,,,coffee shops
136,Cafeteria,62,,,,,,coffee shops
136,Oggi Caffe,104,,,,,,coffee shops
136,Espaço Kids,67,,,,,,coffee shops
136,Cafe Fruitts,74,,,,,,coffee shops
136,R2Z Café,78,,,,,,coffee shops
136,Café Floresta,84,,,,,,coffee shops
136,Cafe Floresta Luiz e Ivonete,89,,,,,,coffee shops
136,Monarca Bar & Café,100,,,,,,coffee shops
136,Vanila Café,103,,,,,,coffee shops
136,Bella Paulista,30,,,,,,bakeries
127,Museo Veronica,23,,,,,,restaurants
127,Hitô,97,,,,,,restaurants
127,Tsuya Izakaya,32,,,,,,restaurants
127,Quintal de Moema,38,,,,,,restaurants
127,Casa do Pão de Queijo,25,,,,,,restaurants
127,Calhandra,74,,,,,,restaurants
127,Carambola Crepe e Salada,94,,,,,,restaurants
127,"Carambolla - Crepes, Saladas e Etc",81,,,,,,restaurants
127,Pizzaria Famiglia Andreatta,98,,,,,,restaurants
127,Casa do Pão de Queijo,25,,,,,,coffee shops
593,Garam Massala,41,,,,,,restaurants
593,Cinque Sensi,40,,,,,,restaurants
593,Alpendre Burger & Beer,4,,,,,,restaurants
593,Trilha do Trigo,22,,,,,,restaurants
593,Rock Fella Burgers & Beers,94,,,,,,restaurants
593,Parrilla São José,83,,,,,,restaurants
593,La Borratxeria,82,,,,,,restaurants
593,Meet & Eat,87,,,,,,restaurants
593,Seva Cozinha,79,,,,,,restaurants
593,Allegrini Restaurante,99,,,,,,restaurants
593,EVS - Espaço Vida Saudável Herbalife,90,,,,,,coffee shops
593,Duckbill,85,,,,,,coffee shops
593,Terezinha Special Coffee,88,,,,,,coffee shops
593,Café dos Engenheiros,89,,,,,,coffee shops
593,Vanilla Caffè,93,,,,,,coffee shops
593,EVS - Espaço Vida Saudável Herbalife,94,,,,,,coffee shops
593,EVS - Espaço Vida Saudável Herbalife,96,,,,,,coffee shops
593,Grão Espresso,91,,,,,,coffee shops
196,Lanchonete Cantinho da Fama,94,,,,,,restaurants
196,Via Babush,71,,,,,,restaurants
196,Denise o Prata,26,,,,,,restaurants
196,Hamburguinho,36,,,,,,restaurants
196,Espaço Smart Higienópolis,41,,,,,,restaurants
196,Moinho da Pizza,56,,,,,,restaurants
196,Buneko S Bar e Lanchonete Ltda ME,59,,,,,,restaurants
196,Buffet Esplêndido,70,,,,,,restaurants
196,Recanto Mineiro,74,,,,,,restaurants
196,King Cabral Bar e Lanchonete,88,,,,,,restaurants
196,A Cafeteira,37,,,,,,coffee shops
196,Padaria Angélica - Santa Cecília,74,,,,,,bakeries
16,Princesa da Funchal,30,,,,,,restaurants
16,ECP - Lanchonete do Boliche,101,,,,,,restaurants
16,Pomodoro,54,,,,,,restaurants
16,Jap's Corner Hungria,60,,,,,,restaurants
16,Pedreiros's Bar.,90,,,,,,restaurants
16,Lm,91,,,,,,coffee shops
414,Remelexo Brasil,73,,,,,,restaurants
414,Copas Terraço Bar,45,,,,,,restaurants
414,Mano do Céu,43,,,,,,restaurants
414,Remelexinho,89,,,,,,restaurants
414,Biomas Restaurante - da cozinha brasileira,6,,,,,,restaurants
414,Dona Flor,62,,,,,,restaurants
414,Grão Expresso,67,,,,,,restaurants
414,Poteko's Bar,69,,,,,,restaurants
414,Daju Cozinha e Bistro,69,,,,,,restaurants
414,Lanchonete Sant Anna,71,,,,,,restaurants
414,EVS - Espaço Vida Saudável Herbalife,18,,,,,,coffee shops
414,Casa Pura Caffeina,24,,,,,,coffee shops
414,Mister cafe,80,,,,,,coffee shops
414,Café,99,,,,,,coffee shops
176,Espeto São Paulo,6,,,,,,restaurants
176,Big Mate,75,,,,,,restaurants
176,Café no Vidro,105,,,,,,restaurants
176,Churrascaria Fronteira Gaúcha Ii,16,,,,,,restaurants
176,Terraço Xavier,28,,,,,,restaurants
176,Padaria Beatriz,46,,,,,,restaurants
176,Via Prado Café,13,,,,,,restaurants
176,Ponto Nobre,29,,,,,,restaurants
176,Estao 24horas,16,,,,,,restaurants
176,Veggielife,21,,,,,,restaurants
176,Big Mate,75,,,,,,coffee shops
176,EVS - Espaço Vida Saudável Herbalife,74,,,,,,coffee shops
176,Café no Vidro,105,,,,,,coffee shops
176,Via Prado Café,13,,,,,,coffee shops
176,EVS - Espaço Vida Saudável Herbalife,84,,,,,,coffee shops
176,Padaria Beatriz,46,,,,,,bakeries
176,Cantinho Doce,22,,,,,,bakeries
176,Derlania Silva de Almeida & Cia. Ltda. - Me,68,,,,,,bakeries
469,Verdurinha,88,,,,,,restaurants
469,Joe Burger,26,,,,,,restaurants
469,A Lajota,45,,,,,,restaurants
469,Pastel e Amor,23,,,,,,restaurants
469,Friolanches,44,,,,,,restaurants
469,Mário,69,,,,,,restaurants
469,Big Parada Lanchonete,70,,,,,,restaurants
469,The Original Cake,70,,,,,,restaurants
469,Restaurante Westfalen,71,,,,,,restaurants
469,Buona Self Service,77,,,,,,restaurants
469,Pet Life Campo Belo Serviços Veterinarios Ltda,95,,,,,,coffee shops
469,EVS - Espaço Vida Saudável Herbalife,28,,,,,,coffee shops
469,Pé de Minas,65,,,,,,coffee shops
469,café Tinder,63,,,,,,coffee shops
244,Pizzaria Trivial,90,,,,,,restaurants
244,Churrascaria e Pizzaria Savana,71,,,,,,restaurants
244,A Casa Azul Bistro,86,,,,,,restaurants
244,Savana,39,,,,,,restaurants
605,Kosushi,9,,,,,,restaurants
605,Manifesto Bar,34,,,,,,restaurants
605,Gero Panini,65,,,,,,restaurants
605,Garcia's Bar e Restaurante,75,,,,,,restaurants
605,Viradouro Café,44,,,,,,restaurants
605,Millesapori,50,,,,,,restaurants
605,Dona Deôla - Itaim Bibi,79,,,,,,restaurants
605,Milló,80,,,,,,restaurants
605,Recanto Mineiro Restaurante,78,,,,,,restaurants
605,Acaí Bowls,47,,,,,,restaurants
605,Café Ruggero,92,,,,,,coffee shops
605,Giro Café,64,,,,,,coffee shops
605,Mantí Café,65,,,,,,coffee shops
605,Viaduto do Chá @ Google,87,,,,,,coffee shops
605,Tryp Cafe da Manha,96,,,,,,coffee shops
605,Biocafeteria,96,,,,,,coffee shops
605,Dona Deôla - Itaim Bibi,79,,,,,,bakeries
9,Mokaflor - Cafe & Tabacaria,67,,,,,,restaurants
9,Guga Restaurante,71,,,,,,restaurants
9,Pé Sujo - Faria Lima,56,,,,,,restaurants
9,Ponto Perdigão | Jantar Oriental,66,,,,,,restaurants
9,Nof,86,,,,,,restaurants
9,Skuzzi,91,,,,,,restaurants
9,Café do Centro,92,,,,,,restaurants
9,Oasis,94,,,,,,restaurants
9,Rei do Doce,96,,,,,,restaurants
9,Bosque do Morumbi,29,,,,,,restaurants
9,Mokaflor - Cafe & Tabacaria,67,,,,,,coffee shops
9,EVS - Espaço Vida Saudável Herbalife,22,,,,,,coffee shops
9,Café Fumo e Cia,53,,,,,,coffee shops
9,Cofee Shop,62,,,,,,coffee shops
9,Café do Centro,92,,,,,,coffee shops
9,Coffee time,94,,,,,,coffee shops
9,Divina Café,97,,,,,,coffee shops
9,Andress café,99,,,,,,coffee shops
103,Barakah Cozinha Arabe,70,,,,,,restaurants
103,Gourmet & Juice,50,,,,,,restaurants
103,Papito Restaurante & Happy Hour,18,,,,,,restaurants
103,Maria Berrini,25,,,,,,restaurants
103,Restaurante Hot,10,,,,,,restaurants
103,Resedá Restaurante,15,,,,,,restaurants
103,Grafus,17,,,,,,restaurants
103,Donna K,25,,,,,,restaurants
103,Bar Edileuza,25,,,,,,restaurants
103,Caires,47,,,,,,restaurants
103,Starbucks,26,,,,,,coffee shops
103,The Coffee,21,,,,,,coffee shops
103,Paneria,39,,,,,,coffee shops
103,Terraço,44,,,,,,coffee shops
103,Conveniência Valverde,46,,,,,,coffee shops
103,"Espaço Vida Saudável Alexander Bell 135 Sobreloja ""Berrini""",73,,,,,,coffee shops
103,Café Paulista,85,,,,,,coffee shops
103,Baker Tilly Brasil,55,,,,,,bakeries
101,Manai Gastronomia,43,,,,,,restaurants
101,Farrapos Restaurantes e Churrascaria,19,,,,,,restaurants
101,Dude's,78,,,,,,restaurants
101,Villa Felice,77,,,,,,restaurants
101,Rosa Gourmet Restaurante,44,,,,,,restaurants
101,Odon,30,,,,,,restaurants
101,Flórida Restaurante & Café,40,,,,,,restaurants
101,Restaurante Flórida,19,,,,,,restaurants
101,Hamburguinho,38,,,,,,restaurants
101,La Varanda Bar & Grill,48,,,,,,restaurants
101,Brooklin Café Gourmet,121,,,,,,coffee shops
101,QBE Café,95,,,,,,coffee shops
101,Barraca Pastel Kyoto,97,,,,,,coffee shops
101,Estacao Berrini 96,96,,,,,,bakeries
182,Green Pizzas,122,,,,,,restaurants
182,Cantina da Naide - Praça Alimentação PUC-SP Campus Consolação,52,,,,,,restaurants
182,Descolado,73,,,,,,restaurants
182,Burguer e Grelhados,75,,,,,,restaurants
182,Burguer e Grelhados,75,,,,,,coffee shops
620,Quiosque Chopp Brahma,40,,,,,,restaurants
620,Bar e Restaurante Pavão,32,,,,,,restaurants
620,Noix Hamburgueria,23,,,,,,restaurants
620,Opereta,25,,,,,,restaurants
620,Nosso Quintal Bar e Restaurante,40,,,,,,restaurants
620,Restaurante Quiosque Chopp Brahma - Vila Olímpia,46,,,,,,restaurants
620,Kosher Kilo- Restaurante -Vila Olimpia,66,,,,,,restaurants
620,Al Mahachi,81,,,,,,restaurants
620,Mineiro - Pão Na Chapa,92,,,,,,restaurants
620,Cortez Restaurante e Choperia Ltda,25,,,,,,restaurants
153,Portella,37,,,,,,restaurants
153,Japa's Temakeria e Bentoya,52,,,,,,restaurants
153,Lanchonete Império Real,30,,,,,,restaurants
153,1º Jantar Típico Alemão,24,,,,,,restaurants
153,Cantinho da Bahia,51,,,,,,restaurants
153,Kebab Semíramis,42,,,,,,restaurants
153,La Nostra Pizza,42,,,,,,restaurants
153,Bar do Baiano,45,,,,,,restaurants
153,Bar e Restaurante Big House,46,,,,,,restaurants
153,Big House Pub & Food,49,,,,,,restaurants
153,Plantaria Cafeteria e Jardinagem,48,,,,,,coffee shops
153,EVS - Espaço Vida Saudável Herbalife,71,,,,,,coffee shops
33,Levitas Café,101,,,,,,coffee shops
406,Tanka Restaurante,125,,,,,,restaurants
406,Melts,96,,,,,,restaurants
406,Nandemoyá,104,,,,,,restaurants
406,Guioza da Família Nakamura,95,,,,,,restaurants
406,Cia. Oriental Restaurante,40,,,,,,restaurants
406,Bodogami,81,,,,,,restaurants
406,Jardim Oriental,101,,,,,,restaurants
406,Subway,95,,,,,,restaurants
406,Amigos da Liberdade,117,,,,,,restaurants
406,Yakisoba,47,,,,,,restaurants
406,Bodogami,81,,,,,,coffee shops
406,Black Jack Café,12,,,,,,coffee shops
406,Bookafé,73,,,,,,coffee shops
71,Juanitos,29,,,,,,restaurants
71,Malagueta's,55,,,,,,restaurants
71,Duas Terezas - Jardins,87,,,,,,restaurants
71,Trattoria TavoLino Jardins,40,,,,,,restaurants
71,Estação Lorena - Restaurante,27,,,,,,restaurants
71,Pimenta Romã,106,,,,,,restaurants
71,Duas Terezas,82,,,,,,restaurants
71,Amor aos Pedaços,14,,,,,,restaurants
71,Lulli Café,20,,,,,,restaurants
71,da Lorena,31,,,,,,restaurants
71,Lulli Café,20,,,,,,coffee shops
71,Todos Os Sentidos,38,,,,,,coffee shops
444,Bar do Zóio,50,,,,,,restaurants
444,Toldinho Vermelho,48,,,,,,restaurants
444,Dora Lanchonete,69,,,,,,restaurants
444,Italianni's,72,,,,,,restaurants
444,Bar Bhrama Campos de Marte,96,,,,,,restaurants
444,Gelele,81,,,,,,restaurants
444,Pieta Bar,92,,,,,,restaurants
444,Christhie S,95,,,,,,restaurants
444,Na Fila do Pão,74,,,,,,bakeries
175,Latife,88,,,,,,restaurants
175,Harry's Bar e Restaurante,71,,,,,,restaurants
175,Taco Bell,87,,,,,,restaurants
175,Empório Arte Nata,70,,,,,,restaurants
175,Branche,87,,,,,,restaurants
175,Tendinha Paulista,91,,,,,,restaurants
175,Burger+,99,,,,,,restaurants
175,Restaurante Frei Paulista Ltda Epp,69,,,,,,restaurants
175,호호불닭,70,,,,,,restaurants
175,Montana Grill,79,,,,,,restaurants
175,Starbucks,93,,,,,,coffee shops
175,Empório Arte Nata,70,,,,,,coffee shops
175,Havana Cafe,62,,,,,,coffee shops
175,Espaço vida saudável Paulista 2001 sala 402,85,,,,,,coffee shops
175,Cristalo na joao manuel,87,,,,,,coffee shops
175,Bubblekill,87,,,,,,coffee shops
175,Tendinha Paulista,91,,,,,,bakeries
523,Zumba da Carne de Sol,10,,,,,,restaurants
523,Boston Bakery,96,,,,,,restaurants
523,Lou's Village,9,,,,,,restaurants
523,Mercatto,92,,,,,,restaurants
523,Rancho Itaim,17,,,,,,restaurants
523,Star Bar Hamburgueria,71,,,,,,restaurants
523,Beity Restaurante,80,,,,,,restaurants
523,Restaurante Diplomata,85,,,,,,restaurants
523,V & H Comércio de Carnes,86,,,,,,restaurants
523,Patroni Expresso,92,,,,,,restaurants
523,Blend Express,73,,,,,,coffee shops
523,Simplicidade,78,,,,,,coffee shops
523,Boston Bakery,96,,,,,,bakeries
523,Padaria La Ville,94,,,,,,bakeries
569,Mariana's Grill,54,,,,,,restaurants
569,Estação 45,35,,,,,,restaurants
569,Dídio Pizza,56,,,,,,restaurants
569,Brasa3Burguer,31,,,,,,restaurants
569,Fortaleza Mineira,58,,,,,,restaurants
569,Katana Temaki e Rolls,39,,,,,,restaurants
569,Restaurante Fenix,97,,,,,,restaurants
569,Acai Mariana,54,,,,,,restaurants
569,Jvtg - Bar & Restaurante,59,,,,,,restaurants
569,Lemos Restaurante,68,,,,,,restaurants
569,Conveniencia Vila Montana,17,,,,,,coffee shops
569,Café Trastevere,83,,,,,,coffee shops
569,Kafee,72,,,,,,coffee shops
569,FEB Informática Comércio e Serviços Ltda.,77,,,,,,coffee shops
569,Paulista Kaffee,78,,,,,,coffee shops
569,Café Arcangeli,91,,,,,,coffee shops
569,Padaria,76,,,,,,bakeries
394,Kombi do Zé do Coco,1273,,,,,,restaurants
394,Kombi do Zé do Coco,1273,,,,,,coffee shops
